"","observed","mean.simulated","lowCI","uppCI","sign"
"K00351",37.1242432563187,31.9697379377919,25.8844483565971,37.6321723413111,"NON SIGNIFICANT"
"K00354",40.0836656424351,35.1065976312851,28.8677276450285,40.1923460498202,"NON SIGNIFICANT"
"K00355",36.7804953923889,35.2025719267916,29.103517782788,40.235434710121,"NON SIGNIFICANT"
"K00356",43.1855898453805,35.5226022639193,29.3109007889206,41.0020463927695,"GENERALIST"
"K00360",35.5649859692222,34.0702778400212,28.5235328661063,39.6674998946081,"NON SIGNIFICANT"
"K00362",42.3798292888284,39.0365863343159,33.7905410771077,42.5104435010947,"NON SIGNIFICANT"
"K00363",39.964132740446,36.9964462107043,31.2757083558396,41.6508481598823,"NON SIGNIFICANT"
"K00364",28.3526213592233,30.8696268708326,24.0814723945653,36.5629589877296,"NON SIGNIFICANT"
"K00365",39.8495718439742,38.0116314379254,33.1188922813193,42.034936197919,"NON SIGNIFICANT"
"K00366",42.5187867777068,40.5158204311645,36.5617783347825,42.6987953494501,"NON SIGNIFICANT"
"K00367",33.5267321349238,34.7498409433111,28.5049856695884,40.0976390905953,"NON SIGNIFICANT"
"K00368",41.1771834252042,41.261815016358,38.1059626466094,42.7517939691387,"NON SIGNIFICANT"
"K00370",39.3616394721262,41.0434453229637,37.5343864471852,42.7069098492375,"NON SIGNIFICANT"
"K00371",40.5622243347954,39.9646499596041,35.8296770755985,42.6535422057388,"NON SIGNIFICANT"
"K00372",41.6993669448222,40.224971124088,36.101832040038,42.6613260739824,"NON SIGNIFICANT"
"K00373",41.231711391215,38.0575129850601,32.9787753212763,42.1077563031316,"NON SIGNIFICANT"
"K00374",32.7899262896153,37.4214349872463,31.9671107862727,42.00406443461,"NON SIGNIFICANT"
"K00375",38.0353043989794,40.3273092002573,36.3197766268492,42.6850293785936,"NON SIGNIFICANT"
"K00376",40.0880509482002,38.0011578715811,32.8073302478059,42.3474579864474,"NON SIGNIFICANT"
"K00380",41.2568022133724,38.0812895839305,32.8714383055741,42.3010231702989,"NON SIGNIFICANT"
"K00381",43.5551503714156,38.875930434602,33.6877028917764,42.5303561138015,"GENERALIST"
"K00382",42.6508345484752,41.9598341364414,39.7794622049766,42.7696976160294,"NON SIGNIFICANT"
"K00383",42.4684926880833,38.8949399669221,33.8727266185341,42.4051544037336,"GENERALIST"
"K00384",42.4371450203616,42.1469434501298,40.2370763428378,42.7589669562599,"NON SIGNIFICANT"
"K00387",41.8514641338783,38.1108768996468,33.2693246817985,42.0431200636248,"NON SIGNIFICANT"
"K00389",39.5501217574526,37.8320178108262,32.6614579311005,41.9620002643834,"NON SIGNIFICANT"
"K00390",42.8397721632114,40.1894179900081,36.1208423002712,42.6366228791488,"GENERALIST"
"K00392",25.4772710569661,36.6493844593954,30.8112768952682,41.3599027330112,"SPECIALIST"
"K00394",43.2039127780508,37.4811610278728,32.2523902558152,41.8639797030949,"GENERALIST"
"K00395",41.8099089235958,35.3892720125001,29.4966458473634,40.5349903338923,"GENERALIST"
"K00400",15.5028312570781,24.239586703136,18.3253012048193,29.8235294117647,"SPECIALIST"
"K00404",42.9777784979175,39.547013955601,35.2193717202362,42.5753931620887,"GENERALIST"
"K00405",42.1852813885679,38.6560525175292,33.5274842938439,42.3652145050379,"NON SIGNIFICANT"
"K00406",42.1460504253135,38.5896699054787,33.5469371021886,42.4682579671264,"NON SIGNIFICANT"
"K00407",41.1783810331033,33.8563909110093,27.5127013211648,39.2662062768235,"GENERALIST"
"K00410",43.0763696670917,39.136638999781,34.5599332470877,42.5786507292116,"GENERALIST"
"K00411",41.1026508757855,37.8849244166543,32.7111367242915,42.086872657655,"NON SIGNIFICANT"
"K00412",42.6608159823705,39.6565772828302,35.1580361595756,42.5816761139676,"GENERALIST"
"K00413",38.887001216786,37.2132282455659,31.708359046301,41.928023422969,"NON SIGNIFICANT"
"K00414",16.9082969432314,22.795357801362,17.2069852507375,27.8561151079137,"SPECIALIST"
"K00422",31.7681584912789,34.3713575780954,27.6004728319043,39.9481729246072,"NON SIGNIFICANT"
"K00423",26.4813987245317,33.0968331241195,26.9342952103784,39.0983581232495,"SPECIALIST"
"K00424",4.64206008583691,23.7464559740825,18.3322033898305,29.3913043478261,"SPECIALIST"
"K00425",42.8127051595129,41.4729005659299,38.74044413993,42.7406041934353,"GENERALIST"
"K00426",41.3904837973481,40.4007108901959,36.2414818709213,42.7038024681753,"NON SIGNIFICANT"
"K00427",37.9416427370086,33.3791022836604,26.911277200886,38.7780356595068,"NON SIGNIFICANT"
"K00428",42.7023305143262,40.3275593405852,36.1455453654521,42.6741556114353,"GENERALIST"
"K00432",42.3091030457033,37.7259384134292,32.3390083401089,41.9644370021805,"GENERALIST"
"K00433",41.8096269431955,39.9283366873959,35.577553036896,42.621070251009,"NON SIGNIFICANT"
"K00435",38.328789575344,36.1337203974806,30.2602135437189,41.2229685531593,"NON SIGNIFICANT"
"K00436",36.0868072088443,38.2550294380243,33.4851557977179,42.3226530289081,"NON SIGNIFICANT"
"K00437",16.0292977678838,31.6078729565649,25.2394058286844,37.2001091405961,"SPECIALIST"
"K00441",35.1920542266654,37.2442474738857,31.9491306696774,41.8840379503492,"NON SIGNIFICANT"
"K00442",14.4181009096263,30.4962017729775,23.9296415322559,36.3549309718937,"SPECIALIST"
"K00446",42.4971188790088,39.0139371310441,34.119589975844,42.5357985960028,"NON SIGNIFICANT"
"K00448",41.5761223311329,37.595074624302,31.946680913784,41.9300380465666,"NON SIGNIFICANT"
"K00449",41.6658879866468,38.722070804961,33.9122113255451,42.4455015180691,"NON SIGNIFICANT"
"K00450",41.2141461283412,39.2982167112046,34.7038001818425,42.587011646908,"NON SIGNIFICANT"
"K00451",42.3773773508747,40.4694279272241,36.7216115268214,42.7313843710247,"NON SIGNIFICANT"
"K00452",40.8716848412216,36.7914097267672,30.9512539521333,41.3970862653389,"NON SIGNIFICANT"
"K00453",41.6828272970209,39.3436416951018,34.6819298350757,42.6000647427614,"NON SIGNIFICANT"
"K00454",3.47431693989071,26.3569467032117,20.0855829982769,31.7064205735536,"SPECIALIST"
"K00455",33.3387091641074,35.0670475675965,29.0440731814575,40.2124461392383,"NON SIGNIFICANT"
"K00456",27.3904048970636,34.4642841827109,28.684514378523,40.1545275019781,"SPECIALIST"
"K00457",42.7171818983396,40.7263779069112,36.7863967956233,42.7112245135465,"GENERALIST"
"K00458",10.8501893856938,31.8323851736534,25.6693062613809,37.3006161946971,"SPECIALIST"
"K00459",41.4911773580771,40.0278048687616,35.7241984429837,42.6573674802128,"NON SIGNIFICANT"
"K00461",29.1576737746327,33.3796814422804,26.7324017918341,38.7301355024301,"NON SIGNIFICANT"
"K00462",27.906349671775,33.1311185925927,26.6199887498405,38.673629441024,"NON SIGNIFICANT"
"K00463",35.4727872891848,34.5088406422296,28.1748332571313,39.9329792061685,"NON SIGNIFICANT"
"K00464",34.5730585371833,35.1576735111918,29.1239356559852,40.1492025851714,"NON SIGNIFICANT"
"K00465",6.20512820512821,13.2352912943882,9.30769230769231,17.2857142857143,"SPECIALIST"
"K00466",36.2555077223635,36.1169999180339,30.8343871336165,40.7176366620338,"NON SIGNIFICANT"
"K00467",39.8011553935026,37.5816716227501,31.7914384810629,42.018806332463,"NON SIGNIFICANT"
"K00469",33.4057339658603,34.6173538305195,28.492952913307,39.9036745317821,"NON SIGNIFICANT"
"K00471",27.3538517295534,34.8649021906493,28.6507292267071,40.0325382483309,"SPECIALIST"
"K00472",38.4364006040038,35.1892688693923,28.9263093409859,40.4094648779662,"NON SIGNIFICANT"
"K00473",1,1,1,1,"NON SIGNIFICANT"
"K00474",19.5938414379267,28.7563984280327,22.5976217258557,34.3759199015922,"SPECIALIST"
"K00476",36.7286607314541,34.4691266043459,28.0783286672931,39.888150503048,"NON SIGNIFICANT"
"K00477",37.9331061583275,35.6804512239695,29.6351920815096,40.9377889014601,"NON SIGNIFICANT"
"K00479",42.2993521948666,40.4161581674049,36.7659637439013,42.6633304037317,"NON SIGNIFICANT"
"K00480",42.0245435319177,39.839165362195,35.4818837709659,42.6883881134513,"NON SIGNIFICANT"
"K00481",41.5271908436238,39.4830323927468,35.0856970128665,42.5871032365248,"NON SIGNIFICANT"
"K00483",41.8779055785194,40.2806279466573,36.4034471661065,42.6710614086149,"NON SIGNIFICANT"
"K00484",30.8023930321666,35.5756627131171,30.0914440185523,40.7893625636644,"NON SIGNIFICANT"
"K00485",34.4555247807829,33.5346820487208,28.039232713002,38.845935292576,"NON SIGNIFICANT"
"K00486",38.4296103717368,37.1409849853934,32.0933490596727,41.3978647387134,"NON SIGNIFICANT"
"K00488",9.81777777777778,23.1048246463473,17.531746031746,28.3250806451613,"SPECIALIST"
"K00490",10.5330395855622,32.1303899555339,25.5540646765074,37.8737413471204,"SPECIALIST"
"K00491",37.1342615708835,35.7579568273091,30.0457054378539,40.9667213131818,"NON SIGNIFICANT"
"K00493",38.1400808753044,38.7526586375352,33.5524653472299,42.5096499826563,"NON SIGNIFICANT"
"K00494",38.1250055634714,35.1810644172663,29.0069353654859,40.3313396220093,"NON SIGNIFICANT"
"K00496",42.3695292197511,36.888367958139,31.4298727168309,41.4996724504884,"GENERALIST"
"K00499",41.1015528117499,37.8472377240957,32.307579976236,42.001385266503,"NON SIGNIFICANT"
"K00500",41.5763865369963,37.517992631052,32.1983382999781,41.7242443024615,"NON SIGNIFICANT"
"K00501",23.4083333333333,23.7560452431522,18.1797635452552,28.9587628865979,"NON SIGNIFICANT"
"K00503",9.42156862745098,20.60752892814,15.2539682539683,25.6266666666667,"SPECIALIST"
"K00504",36.5554749450706,36.256172988409,31.106844837335,41.1327210758939,"NON SIGNIFICANT"
"K00505",40.2779237105191,38.0302751044587,33.0891990510285,42.1392097844367,"NON SIGNIFICANT"
"K00507",41.8882745807071,40.743916826616,36.8744180438825,42.7471539721672,"NON SIGNIFICANT"
"K00508",42.1116657135695,39.2631650793939,34.4718708836614,42.5818600522946,"NON SIGNIFICANT"
"K00509",27.8264410447708,32.9104199396983,26.2685479919776,38.8419292288172,"NON SIGNIFICANT"
"K00511",28.6590618278838,32.3013589220283,25.8115529377846,38.2094647299395,"NON SIGNIFICANT"
"K00512",32.6710306192925,31.6819648865025,25.3469776429935,37.3282870020612,"NON SIGNIFICANT"
"K00514",11.9496929535695,35.2074689688152,29.1250490888717,40.1344406283356,"SPECIALIST"
"K00515",14.3879961782333,28.8542414016562,22.0283535949537,34.6622167437322,"SPECIALIST"
"K00518",42.27719210053,36.697815734409,31.1034344163788,41.8135184779912,"GENERALIST"
"K00520",34.2397735515383,37.8721261347954,32.9022996908226,42.0681070014135,"NON SIGNIFICANT"
"K00522",4,3.72066666666667,2.66666666666667,4,"NON SIGNIFICANT"
"K00523",42.1346257223363,37.3264896687416,31.5738732472098,41.6341044354442,"GENERALIST"
"K00524",5.98604931250209,29.2940358688024,22.9005682967153,34.5636320566513,"SPECIALIST"
"K00525",43.7384633857735,42.293179648977,40.6816448799065,42.7593995905059,"GENERALIST"
"K00526",41.9673616034475,39.2387957600988,34.5182917012575,42.564792042787,"NON SIGNIFICANT"
"K00528",42.1193222417088,39.8531511851801,35.5670125922797,42.6327315575339,"NON SIGNIFICANT"
"K00529",38.6099226373798,40.5171207102366,36.8311579686582,42.6831880267904,"NON SIGNIFICANT"
"K00533",1.62814070351759,16.7850977671702,11.5714285714286,21.6,"SPECIALIST"
"K00534",11.5671819262782,30.0279472657019,23.944683094148,36.4152609507907,"SPECIALIST"
"K00537",41.6589395007319,36.5363224987479,30.4966202695249,41.2443589654051,"GENERALIST"
"K00541",25.4923492349235,27.2311877011286,20.8864306784661,32.9344772862796,"NON SIGNIFICANT"
"K00543",39.5420789306886,35.1591126706226,29.3402966715603,40.6047095592354,"NON SIGNIFICANT"
"K00544",40.6468087996476,38.0407687476983,32.5752060162066,42.3895072030164,"NON SIGNIFICANT"
"K00545",33.2905842564692,33.8578837251751,27.6116521391082,39.3936125634336,"NON SIGNIFICANT"
"K00547",41.3591306841418,38.0136518052119,32.7880053143111,42.2922817770506,"NON SIGNIFICANT"
"K00548",42.6694873754045,42.1695134868563,40.1239934149001,42.7640263115637,"NON SIGNIFICANT"
"K00549",42.6856769827588,42.0440857835305,39.950298171296,42.7936219756818,"NON SIGNIFICANT"
"K00550",13.2849109653233,28.3543558403945,21.6880509381746,34.0208027045395,"SPECIALIST"
"K00552",2.79503105590062,15.4390742230094,10.4651162790698,19.5652173913043,"SPECIALIST"
"K00554",42.0448243876389,39.9713548334431,35.941639999542,42.6294511992666,"NON SIGNIFICANT"
"K00555",12.0350877192982,23.5596531423828,18.1207547169811,28.7588215135993,"SPECIALIST"
"K00556",35.1785696549986,36.03043583238,30.2319356278133,40.9791860822338,"NON SIGNIFICANT"
"K00557",41.6304446244952,36.9733792327122,31.1355331046349,41.6029931057544,"GENERALIST"
"K00558",19.5866082137492,36.8848941233232,30.6796599376243,41.767986598706,"SPECIALIST"
"K00559",33.9015844373333,33.0872735082007,26.8263124392771,38.8340881462671,"NON SIGNIFICANT"
"K00560",43.1615222959189,39.5246858302081,34.7627662884139,42.6393430521269,"GENERALIST"
"K00561",28.7091180349229,35.1088025894014,28.4212235695971,40.4257866493465,"NON SIGNIFICANT"
"K00562",17.5826836274107,26.7188515067808,20.4135208534061,32.3889809822491,"SPECIALIST"
"K00563",30.3567507034777,35.495960996358,29.2237111268385,40.5786580960421,"NON SIGNIFICANT"
"K00564",34.5132555362451,36.1744474539532,30.5584518520505,41.2499613448141,"NON SIGNIFICANT"
"K00566",42.1280569393655,40.5089195047688,36.7726262239316,42.7034425980584,"NON SIGNIFICANT"
"K00567",41.6220206648994,40.3700281844249,36.4172566363672,42.6458212781064,"NON SIGNIFICANT"
"K00568",42.782341968958,40.1210701819104,35.8418229520684,42.658741776793,"GENERALIST"
"K00569",38.5315370171535,34.4261748514581,28.2000517481125,39.8076821561297,"NON SIGNIFICANT"
"K00570",43.3723598831088,38.1940399425792,32.966761886739,42.17984751404,"GENERALIST"
"K00571",38.7531016615248,38.6064897550472,33.269187531873,42.4272441209792,"NON SIGNIFICANT"
"K00573",42.1705707725108,40.5793911259519,36.6523852001574,42.6914016115433,"NON SIGNIFICANT"
"K00574",42.8345524101201,41.2864109878842,37.9452847749654,42.7242113252446,"GENERALIST"
"K00575",42.2959945174024,40.7361372951755,37.0750294253484,42.6556790148085,"NON SIGNIFICANT"
"K00577",2.40594059405941,19.7094860892326,14.1553398058252,25.1379310344828,"SPECIALIST"
"K00587",31.6742726941569,35.0435821536407,28.9244114318388,40.3829179795621,"NON SIGNIFICANT"
"K00588",40.2146295866417,38.401420667826,33.4802718359461,42.3753636219459,"NON SIGNIFICANT"
"K00590",41.6418061822227,38.4763667237997,33.349933528663,42.3805525983822,"NON SIGNIFICANT"
"K00591",15.0530384969755,29.9869538050941,24.0476807803383,35.7929825470365,"SPECIALIST"
"K00594",37.3525434714888,37.1618628027837,31.8536387950012,41.4584502696964,"NON SIGNIFICANT"
"K00595",39.949566536598,36.9118902661782,31.1101927062389,41.4060164787269,"NON SIGNIFICANT"
"K00596",38.8747159551001,37.7473492944203,32.6076699151655,41.9910782556026,"NON SIGNIFICANT"
"K00597",4.06091370558376,17.6168216427068,12.6984126984127,22.8571428571429,"SPECIALIST"
"K00598",40.2057270055942,38.0223692251693,32.9319385268029,42.0379366236434,"NON SIGNIFICANT"
"K00599",8.79874706342991,26.9017887177747,20.6534643146249,32.5704828109201,"SPECIALIST"
"K00600",42.8367909432645,41.3041114764369,38.1062363911702,42.745035892098,"GENERALIST"
"K00601",35.2122117941842,32.193034804013,26.1890235210522,37.9098193009947,"NON SIGNIFICANT"
"K00602",42.6560609926249,41.4066969625708,38.4609576866957,42.7403857086333,"NON SIGNIFICANT"
"K00603",41.3481415269663,38.9656490983073,34.3278912572848,42.5451208323247,"NON SIGNIFICANT"
"K00604",41.5836832776428,40.3858482148539,36.368497566273,42.6473831236816,"NON SIGNIFICANT"
"K00605",42.0502345326442,41.4945320901752,38.750909013706,42.7129935512673,"NON SIGNIFICANT"
"K00606",42.4990690652491,40.3867054645765,36.5692126849418,42.6687352573152,"NON SIGNIFICANT"
"K00608",34.5450872889915,34.0938750329372,27.979657421489,39.2636933092145,"NON SIGNIFICANT"
"K00609",42.6860201930253,40.7288470021942,37.251179725984,42.6811275883158,"GENERALIST"
"K00610",17.8631377507433,30.2112488475395,23.9177773151244,36.1640078580018,"SPECIALIST"
"K00611",42.51842843335,40.4905972037023,36.4127326353081,42.6788113105583,"NON SIGNIFICANT"
"K00612",41.9279284946888,40.6678038677745,36.7430602943228,42.6721615390861,"NON SIGNIFICANT"
"K00613",37.4032244995526,35.9920511847126,30.572820070548,40.7767311475779,"NON SIGNIFICANT"
"K00615",42.1302378602658,42.105088830187,40.0783750596413,42.7515828786867,"NON SIGNIFICANT"
"K00616",41.0865813672609,41.2743268641154,37.9837757478678,42.7365136179664,"NON SIGNIFICANT"
"K00619",35.1572980386203,36.5320457582301,30.3546403162264,41.4593940171969,"NON SIGNIFICANT"
"K00620",42.2347904759279,40.1451993067967,36.0047492026237,42.6372800576362,"NON SIGNIFICANT"
"K00621",36.3945618286585,34.2972525733342,28.2689991901103,39.5873639906956,"NON SIGNIFICANT"
"K00622",29.3398692810458,32.2239569419582,25.454860257512,38.1316934161779,"NON SIGNIFICANT"
"K00624",16.8818661600169,31.9696777249644,25.3978236274434,37.3858246506265,"SPECIALIST"
"K00625",41.3741878501133,38.7740957677548,33.8865066151919,42.5208156054709,"NON SIGNIFICANT"
"K00626",42.1449212158399,42.2041332367991,40.1616929054067,42.7856716623503,"NON SIGNIFICANT"
"K00627",41.3117473784268,41.4368663607488,38.5437448235137,42.7290232046778,"NON SIGNIFICANT"
"K00629",1.8,7.29086039490191,4.76470588235294,9,"SPECIALIST"
"K00631",40.4528450879222,37.9264880018744,32.6775505680843,42.1868127299081,"NON SIGNIFICANT"
"K00632",42.0652963432841,39.4037432379875,34.7279979543442,42.5703335216436,"NON SIGNIFICANT"
"K00633",39.7137557160343,34.7621078482766,28.2378921444067,39.9727238849554,"NON SIGNIFICANT"
"K00634",28.0766888699649,32.3914448728889,26.0016989174735,38.0109049235411,"NON SIGNIFICANT"
"K00635",41.4685564313257,39.5849632616289,35.029569440397,42.6012968768863,"NON SIGNIFICANT"
"K00638",24.2625990000442,33.5198211710897,27.7396857153378,38.6829894847869,"SPECIALIST"
"K00639",42.3117352219363,40.2340374574789,36.0309286181549,42.6987873054527,"NON SIGNIFICANT"
"K00640",43.2989836678329,39.0649540872778,34.419835041007,42.5298726138499,"GENERALIST"
"K00641",41.1430362881217,39.9432741853889,35.5598607090884,42.6425254323432,"NON SIGNIFICANT"
"K00643",41.6725652530674,38.4783432674612,32.9402024969926,42.2860483817778,"NON SIGNIFICANT"
"K00645",42.0510083368995,40.3218968136771,36.3706468670807,42.6705455113412,"NON SIGNIFICANT"
"K00646",41.8454596885182,35.6343412705234,29.5468073567733,40.7656524459999,"GENERALIST"
"K00647",43.1320492812249,38.7768582181129,34.0769280195156,42.5181099243604,"GENERALIST"
"K00648",42.7062855801811,41.0375017738673,37.6722304468207,42.7205301036542,"NON SIGNIFICANT"
"K00649",13.1360441664799,30.6289260930757,24.1195722049526,36.1182906286285,"SPECIALIST"
"K00650",34.6885784161816,35.6963568163439,29.3795614422876,40.9056414859533,"NON SIGNIFICANT"
"K00651",25.1304834165233,33.9626958733705,27.7204767275718,39.6826705483505,"SPECIALIST"
"K00652",42.0137265780031,39.040800732772,34.8371175878669,42.628272583508,"NON SIGNIFICANT"
"K00655",41.7492503128766,41.1644033651515,37.9761807457853,42.7324565213393,"NON SIGNIFICANT"
