,observed,mean.simulated,lowCI,uppCI,sign
K03671,26.41325806,24.46746927,21.45952328,25.97273063,GENERALIST
K03684,26.34301715,24.60151926,21.43851489,26.00546857,GENERALIST
K03694,26.55116487,24.83628334,21.94409507,25.97462023,GENERALIST
K03695,26.60127157,25.52386232,23.61849143,26.00847278,GENERALIST
K03696,26.57557905,25.66180176,24.35178895,26.0009958,GENERALIST
K03699,26.36566808,24.80383935,21.98395413,25.9847051,GENERALIST
K03701,26.46030102,25.66861513,24.22151735,25.98240567,GENERALIST
K03702,26.48001329,25.52147255,23.89513221,26.0466473,GENERALIST
K03704,26.40893986,24.75679469,21.74153257,26.00491449,GENERALIST
K03707,26.01775632,22.92631659,19.02903955,25.87503614,GENERALIST
K03721,26.11364791,21.2701717,16.47144359,25.40015722,GENERALIST
K03744,25.97892817,24.44606546,21.27581545,25.97531614,GENERALIST
K03762,26.49374934,23.17333612,19.2227933,25.89422788,GENERALIST
K03781,26.43615657,24.65402806,21.61209257,26.05952678,GENERALIST
K03782,26.4133545,24.64833435,21.7811052,25.97828124,GENERALIST
K03786,26.14339757,23.71810626,20.2036197,25.93827656,GENERALIST
K03787,26.3402249,24.11515869,20.54335612,25.976448,GENERALIST
K03798,26.49642083,25.66910003,24.19882884,26.03956084,GENERALIST
K03814,26.32958582,23.54036015,19.41410097,25.93651601,GENERALIST
K03830,26.47738807,22.31094457,17.91163265,25.77466016,GENERALIST
K03852,26.25053864,22.87254329,18.7072295,25.86827596,GENERALIST
K03887,26.17007382,23.7804225,20.46822465,25.93803202,GENERALIST
K03918,26.29204299,22.99369989,18.67915781,25.89356689,GENERALIST
K03921,26.09371501,23.11553631,19.2527484,25.84524461,GENERALIST
K03924,26.12732593,25.49778534,23.40278911,26.0310511,GENERALIST
K03925,26.34038008,24.06319913,20.34298158,25.93875779,GENERALIST
K03937,24.74197384,17.85320554,12.93205525,22.20704376,GENERALIST
K04043,26.95405239,25.60445639,23.97032616,26.02949841,GENERALIST
K04077,27.17014596,25.71137432,24.3253575,26.0154902,GENERALIST
K04078,26.78216977,24.54540984,21.60703423,25.99172774,GENERALIST
K04080,26.47080437,23.2820821,19.43545875,25.92306292,GENERALIST
K04082,26.45100872,21.91538318,17.33437966,25.64765785,GENERALIST
K04083,26.10770967,23.04802801,18.93156607,25.87226813,GENERALIST
K04088,26.49891992,23.76836207,20.09950348,25.93467704,GENERALIST
K04090,27.01799035,24.41359972,21.17659458,25.98389161,GENERALIST
K04102,26.89662981,23.9649816,20.43569217,25.94539288,GENERALIST
K04105,26.44600074,23.47719633,19.29194474,25.89130104,GENERALIST
K04109,25.94315911,23.1470441,19.29620747,25.90179673,GENERALIST
K04110,26.31932895,23.50310833,19.69713047,25.94024629,GENERALIST
K04339,24.15686047,19.88690185,14.98979057,24.11534061,GENERALIST
K04487,26.156411,24.7741717,22.03736941,25.97351829,GENERALIST
K04564,26.11236901,24.69759395,21.67845902,26.00833584,GENERALIST
K04565,26.19521807,23.1630709,19.17111312,25.90087345,GENERALIST
K04566,26.62962738,24.00631459,20.4153434,25.96570486,GENERALIST
K04748,26.02124284,22.68762835,18.34607309,25.88442443,GENERALIST
K04751,26.68205527,24.03422976,20.19897965,25.95695296,GENERALIST
K04755,26.75960712,23.57903862,19.97994816,25.92923352,GENERALIST
K04764,26.51987444,22.80192016,18.78569992,25.81346007,GENERALIST
K04768,26.21667712,23.84005713,20.05592309,25.93689302,GENERALIST
K04771,26.43804995,25.55396692,23.76985641,26.06049411,GENERALIST
K04773,26.38671562,24.54029534,21.48476256,25.9869044,GENERALIST
K04940,25.90708643,22.6177359,18.18176843,25.81057651,GENERALIST
K05359,25.69986752,21.0978384,16.42256185,25.15917572,GENERALIST
K05366,26.20821671,25.62594495,24.14562886,26.02689316,GENERALIST
K05367,26.15947379,23.85887909,20.48526364,25.91971031,GENERALIST
K05396,25.90260882,22.42928399,18.00937097,25.82858723,GENERALIST
K05516,25.96835424,23.75455387,20.09442966,25.93417942,GENERALIST
K05524,26.08423677,23.88667001,20.09705779,25.95794378,GENERALIST
K05527,25.91181922,22.22891013,17.42008056,25.80866932,GENERALIST
K05540,26.32224021,23.84190119,20.11895799,25.94337265,GENERALIST
K05643,24.18594314,20.04473223,15.39238385,24.14064279,GENERALIST
K05658,25.92279332,21.56476705,17.06115299,25.27140021,GENERALIST
K05685,26.19076431,22.55015807,18.35447733,25.84296286,GENERALIST
K05712,26.02278974,24.17464173,20.75173906,25.93937443,GENERALIST
K05713,26.24787346,22.49469536,17.96224058,25.83949055,GENERALIST
K05714,25.73402096,22.15851637,17.56703945,25.71278047,GENERALIST
K05772,26.60194374,23.28132326,19.33340953,25.91721291,GENERALIST
K05773,26.90378988,22.95440774,18.95785004,25.87145905,GENERALIST
K05813,25.97904164,23.34521853,19.44625046,25.91124988,GENERALIST
K05816,26.07294302,23.08143049,18.88786653,25.88110516,GENERALIST
K05820,26.75558147,23.61817544,19.86664728,25.9029027,GENERALIST
K05832,25.80808479,21.83699967,17.24422145,25.62112882,GENERALIST
K05833,26.07546086,21.81258094,17.26012258,25.43316344,GENERALIST
K05895,25.76152265,22.187523,17.72520629,25.72675988,GENERALIST
K05913,25.35910292,21.10242706,16.27146872,25.05862972,GENERALIST
K05934,25.871156,22.81062039,18.2773518,25.86221967,GENERALIST
K05966,26.14296504,22.50377982,18.06349957,25.83193804,GENERALIST
K05973,26.71467587,23.79696638,20.19201352,25.96966802,GENERALIST
K06020,26.4370268,23.69848714,19.91859524,25.93213221,GENERALIST
K06034,26.37526167,23.07920897,18.7941166,25.89618916,GENERALIST
K06048,26.69061614,25.51675338,23.75528909,26.01247786,GENERALIST
K06121,23.48692699,19.16054785,14.74167406,23.43212738,GENERALIST
K06136,26.23125453,23.51505704,19.59867869,25.92259953,GENERALIST
K06137,26.23972655,24.0019048,20.39984804,25.93421225,GENERALIST
K06138,26.26775775,22.33686601,18.00011906,25.76806417,GENERALIST
K06160,26.28267195,23.02237082,18.92578333,25.91492813,GENERALIST
K06188,25.97551587,24.05524044,20.40148069,25.93150094,GENERALIST
K06190,26.16844191,22.76664834,18.39926343,25.83069523,GENERALIST
K06200,26.52428035,24.33894071,20.70403725,25.96013222,GENERALIST
K06203,26.32744233,22.71811155,18.25981752,25.86180477,GENERALIST
K06206,26.00859962,21.74973431,17.21344705,25.56159968,GENERALIST
K06207,26.18339113,25.30920001,23.02470376,26.02304383,GENERALIST
K06213,26.37789331,24.60916564,21.52280086,25.98910562,GENERALIST
K06219,25.04786965,21.02555974,16.27352138,24.86329491,GENERALIST
K06222,26.16288412,22.06137126,17.51385834,25.8528087,GENERALIST
K06415,25.93641146,23.51616598,19.60332767,25.923355,GENERALIST
K06720,25.81093897,21.64993575,16.85252103,25.66673133,GENERALIST
K06857,26.06362446,22.33866081,18.0007344,25.70625959,GENERALIST
K06885,26.57946928,23.41495168,19.69829994,25.90705235,GENERALIST
K06890,26.82960377,23.58470734,19.71592419,25.89787369,GENERALIST
K06891,26.35921671,23.56387365,19.96853613,25.91511777,GENERALIST
K06901,26.66623904,24.52613154,21.45268798,25.98257791,GENERALIST
K06915,26.53837256,24.92936792,22.13713166,26.03047848,GENERALIST
K06923,26.31222465,23.13311065,18.95078159,25.88476074,GENERALIST
K06938,26.02328981,21.35601065,16.69321372,25.17991283,GENERALIST
K06952,26.66924699,22.54741732,17.9965838,25.81596518,GENERALIST
K06953,26.32818221,22.70366745,17.95628057,25.87330214,GENERALIST
K06985,26.94554936,23.24035678,19.30487977,25.91443004,GENERALIST
K06989,26.84922457,22.6720446,17.99178697,25.79485633,GENERALIST
K06990,25.98873989,23.31802554,19.47179176,25.96959864,GENERALIST
K07001,26.02197714,25.36341626,23.33746423,26.02112932,GENERALIST
K07003,26.53196408,24.99271402,22.30955837,26.02377879,GENERALIST
K07006,25.98076934,24.1111389,20.89980793,25.95620668,GENERALIST
K07028,26.1414126,23.98483487,20.39364099,25.94565768,GENERALIST
K07033,26.46126649,24.26324768,21.06899863,25.96814518,GENERALIST
K07045,26.24763226,25.52384469,23.75963109,26.04145239,GENERALIST
K07050,26.09495168,23.04545765,19.02573166,25.92602001,GENERALIST
K07054,26.17608491,24.5675903,21.50100929,26.02642136,GENERALIST
K07080,26.45837995,24.63229718,21.55005815,25.9847776,GENERALIST
K07088,26.15902546,23.43083104,19.27917308,25.92316961,GENERALIST
K07091,26.31747051,24.17918237,20.85905902,25.9803845,GENERALIST
K07096,26.35053132,23.28698936,19.01251821,25.93247877,GENERALIST
K07102,26.82580469,23.89122619,20.06664502,25.9509638,GENERALIST
K07112,26.62176687,23.29179597,19.38488634,25.91583843,GENERALIST
K07113,26.28204901,22.65138359,18.52398652,25.83926602,GENERALIST
K07120,26.652418,23.0494613,18.54371906,25.89826054,GENERALIST
K07126,26.83724611,24.77778674,21.91930279,26.02360567,GENERALIST
K07160,26.21674589,23.43290342,19.7722426,25.92641847,GENERALIST
K07180,26.57367235,24.17631302,20.90223118,25.96845456,GENERALIST
K07214,25.97084315,24.17443028,20.90460481,25.95753728,GENERALIST
K07221,26.13725763,23.56464072,19.62380919,25.93305992,GENERALIST
K07226,27.1315324,23.07373915,18.75136568,25.90270426,GENERALIST
K07232,25.92210342,22.56364961,18.4028629,25.80152248,GENERALIST
K07240,26.40587338,24.66288979,21.23831565,25.9918869,GENERALIST
K07245,26.70019916,23.69941756,20.05257679,25.93021976,GENERALIST
K07275,26.23076745,22.10236089,17.76114943,25.7496651,GENERALIST
K07302,26.00132121,23.98472476,20.20335566,25.94545076,GENERALIST
K07303,26.2779403,25.20541929,22.69914865,26.01207461,GENERALIST
K07313,26.70604348,22.86164042,18.26777789,25.84412798,GENERALIST
K07323,26.50318859,23.50265105,19.68072141,25.89766819,GENERALIST
K07340,25.8088783,22.19813884,17.98137945,25.73781288,GENERALIST
K07395,26.0095212,23.11421568,18.85322813,25.89696259,GENERALIST
K07483,26.03912178,24.87059135,22.09846971,26.02820698,GENERALIST
K07497,26.19955613,25.62788612,24.05251944,26.02983729,GENERALIST
K07499,25.99482118,22.98004194,18.51529496,25.89534487,GENERALIST
K07506,25.99921764,23.73313094,19.99919299,25.92374961,GENERALIST
K07544,26.79057943,23.46982676,19.48122564,25.94102563,GENERALIST
K07552,26.06851185,23.96569408,20.31648492,25.93899966,GENERALIST
K07638,27.1577504,23.61628581,19.79705524,25.93931022,GENERALIST
K07647,25.27285115,21.28792671,16.63165737,25.19797856,GENERALIST
K07657,26.10157486,23.89802051,19.88743121,25.9654231,GENERALIST
K07659,26.38858203,22.75796556,18.64330329,25.86199714,GENERALIST
K07671,25.50086136,21.60876254,16.86776058,25.39009169,GENERALIST
K07683,26.27396955,23.34260995,19.21386487,25.90769814,GENERALIST
K07708,26.24923389,23.67237418,19.96434007,25.93279355,GENERALIST
K07709,26.20052641,23.26262117,19.27880016,25.92461276,GENERALIST
K07712,26.34547458,24.40687105,21.07092465,25.97499136,GENERALIST
K07714,26.0036113,23.99657964,20.23916961,25.96710373,GENERALIST
K07716,26.41687611,24.64605816,21.60518957,25.9866746,GENERALIST
K07720,25.88958576,22.71411183,18.55478311,25.887075,GENERALIST
K07722,26.40278503,21.6407099,16.99019011,25.6090768,GENERALIST
K07727,25.67309074,22.03052027,17.6114616,25.62785417,GENERALIST
K07736,26.37066661,24.38838946,21.06429297,25.94790156,GENERALIST
K07738,26.10337444,23.66241408,19.6617008,25.92571096,GENERALIST
K07742,26.31102249,22.88285783,18.70968317,25.89908919,GENERALIST
K07749,26.67328614,25.22579244,22.68554687,26.0804442,GENERALIST
K07774,25.04852159,21.22536943,16.50722721,24.91168883,GENERALIST
K07793,26.42480379,25.07169683,22.49635233,25.97750597,GENERALIST
K07794,26.12717626,22.76370152,18.64487025,25.82037071,GENERALIST
K07823,26.04241396,22.92434579,18.61952143,25.88853588,GENERALIST
K08070,25.92937039,22.49530166,17.99018815,25.78024888,GENERALIST
K08196,25.84586009,21.6806206,17.12466082,25.61554004,GENERALIST
K08300,26.26464928,24.80541985,21.79099453,25.98455493,GENERALIST
K08304,26.45932134,23.4803102,19.46660261,25.92152631,GENERALIST
K08305,26.12531968,23.76444281,20.28902326,25.92807677,GENERALIST
K08321,26.41119767,22.0443771,17.52197381,25.74651207,GENERALIST
K08484,26.63869862,24.08498467,20.65494926,25.9730876,GENERALIST
K08602,26.5006793,24.851997,22.11499766,26.05985939,GENERALIST
K08691,26.24968951,23.86067018,20.0725326,25.95104398,GENERALIST
K08738,26.73394278,24.4258831,21.05879771,25.97456955,GENERALIST
K08830,23.61228683,18.55890613,13.46459601,22.69081209,GENERALIST
K08983,25.84929632,21.61870377,17.17250563,25.39672312,GENERALIST
K08988,26.39592085,22.48502131,18.00322387,25.87093934,GENERALIST
K09005,26.25159853,23.62255683,19.64237374,25.97471018,GENERALIST
K09013,26.12150529,24.69561635,21.76710539,26.01961671,GENERALIST
K09014,26.30911678,25.36893531,23.34153241,26.01699391,GENERALIST
K09019,26.6166233,22.36996208,17.47979327,25.80873693,GENERALIST
K09022,26.58272436,24.31632269,21.07927088,26.00219931,GENERALIST
K09023,25.79527593,21.3079092,16.31890658,25.30893605,GENERALIST
K09024,26.42892123,21.75707376,17.21445432,25.64684681,GENERALIST
K09125,26.34897732,22.85851424,18.22210547,25.88800017,GENERALIST
K09143,26.77301687,21.91440626,17.13155407,25.59242093,GENERALIST
K09154,25.94801978,22.32899387,18.07001567,25.57580319,GENERALIST
K09162,25.16436564,20.92800233,15.83441207,24.7625748,GENERALIST
K09165,26.07476954,23.26970267,19.22132612,25.89466214,GENERALIST
K09536,25.05725526,20.93936141,15.87757628,24.74739226,GENERALIST
K09650,26.08208756,21.30578955,16.63353554,25.31132191,GENERALIST
K09689,26.57336454,21.66259552,17.10512149,25.46706154,GENERALIST
K09705,26.39018637,22.78374261,18.75244551,25.84505391,GENERALIST
K09767,26.00476474,23.4895672,19.64077466,25.94729302,GENERALIST
K09768,26.27123147,22.02218336,17.33637344,25.61107871,GENERALIST
K09769,26.02313797,24.0877693,20.6555959,25.92890779,GENERALIST
K09791,26.77037397,22.29720406,17.53354522,25.69364497,GENERALIST
K09794,25.59932493,20.63546361,15.90934758,24.61641339,GENERALIST
K09795,26.05025977,23.67338111,20.29024369,25.94145937,GENERALIST
K09796,26.05861908,22.92332033,18.6432707,25.87156184,GENERALIST
K09812,26.13045602,24.55376736,21.28754156,26.04605055,GENERALIST
K09826,26.58923257,22.59918347,18.18567951,25.84309135,GENERALIST
K09846,25.98433129,22.81626158,18.64125441,25.86331332,GENERALIST
K09882,26.59986558,23.62304359,19.80271559,25.92281097,GENERALIST
K09883,26.72965545,23.89966875,20.45791902,25.93642673,GENERALIST
K09903,26.02237751,24.65716452,21.71718792,25.98504812,GENERALIST
K09922,26.76773896,22.41286767,17.9014134,25.75255376,GENERALIST
K09928,26.41534518,22.35916751,17.98666894,25.70523436,GENERALIST
K09931,26.13330669,23.32756274,19.28365605,25.91859098,GENERALIST
K09937,25.90184016,21.41894769,16.59125904,25.38804613,GENERALIST
K09949,26.29981208,23.71370996,19.75646873,25.94403248,GENERALIST
K09967,26.20430204,23.15878683,19.38846192,25.85208237,GENERALIST
K09970,26.28912732,23.00034747,18.84776566,25.88720631,GENERALIST
K09971,26.38936232,23.24458935,19.27184784,25.90210493,GENERALIST
K09972,26.85140529,21.63198833,16.78267268,25.3559506,GENERALIST
K09986,26.56938413,22.65890287,18.37186998,25.83330948,GENERALIST
K09987,26.41818212,22.78332221,18.39378871,25.86038393,GENERALIST
K09989,26.47162528,23.48039872,19.68693288,25.96383459,GENERALIST
K10001,26.0379707,22.15143837,17.50323707,25.79958847,GENERALIST
K10002,25.51260922,21.01429821,16.39744981,24.8201563,GENERALIST
K10003,26.08265775,22.26224158,18.21342475,25.77084882,GENERALIST
K10004,25.28660897,20.73111865,16.07348561,24.83145438,GENERALIST
K10118,26.94800736,24.27875067,21.08252464,25.94811876,GENERALIST
K10219,26.74577042,23.11870149,19.19465967,25.90444285,GENERALIST
K10220,26.7326654,23.67167613,20.08919426,25.93149789,GENERALIST
K10221,26.24697478,23.32575859,19.54772508,25.9055062,GENERALIST
K10253,25.96494239,21.42548738,16.94864219,25.20762304,GENERALIST
K10674,26.78480866,22.4960541,18.14293644,25.80418426,GENERALIST
K10680,25.97493398,23.01507181,18.6623894,25.88799812,GENERALIST
K10713,26.59015525,23.00432808,19.04108716,25.91511927,GENERALIST
K10804,26.2113434,23.59984575,19.5928456,25.89737082,GENERALIST
K10912,26.1701638,22.44541681,17.78460837,25.85185773,GENERALIST
K10927,24.77285005,20.41352537,16.13057662,24.44276448,GENERALIST
K10979,26.15059398,25.1040277,22.54777006,26.02461638,GENERALIST
K11069,26.09502072,25.13560829,22.75990452,26.02307714,GENERALIST
K11070,26.19164653,24.65472505,21.70232993,26.05606176,GENERALIST
K11071,26.25404039,24.88909679,22.1337566,26.00066243,GENERALIST
K11072,26.45213138,24.75857577,22.00763663,25.98140227,GENERALIST
K11073,26.24903695,22.9879219,19.06784713,25.82694155,GENERALIST
K11074,26.59226139,22.64480558,18.30453612,25.87837561,GENERALIST
K11075,26.32130648,22.93081633,18.72111276,25.87014617,GENERALIST
K11076,26.24325479,23.09191403,19.04978838,25.88516364,GENERALIST
K11103,26.51533602,23.59862797,20.12753558,25.93705,GENERALIST
K11206,26.15383082,23.97531675,20.17262245,25.945864,GENERALIST
K11443,26.53942141,23.20775293,18.88935608,25.89904661,GENERALIST
K11477,26.42516897,22.85168922,18.40803955,25.89820722,GENERALIST
K11527,26.00859478,23.9431357,20.01840923,25.94109028,GENERALIST
K11530,25.48795083,21.18788675,16.38480717,25.20343239,GENERALIST
K11645,26.51570006,23.71573261,20.20649655,25.9426263,GENERALIST
K11689,25.81684047,22.04728401,17.21306874,25.70561055,GENERALIST
K11720,26.15237111,24.01486385,20.57391515,25.93975944,GENERALIST
K11731,26.03928247,23.79300722,19.91187451,25.94450892,GENERALIST
K11750,25.23810267,21.41632552,16.60113048,25.05866473,GENERALIST
K11921,26.18513129,22.60251742,18.03713023,25.79174815,GENERALIST
K11940,25.72152212,22.0033157,17.94161745,25.59718619,GENERALIST
K11959,27.10484458,23.83858999,20.0045072,25.96672789,GENERALIST
K11960,27.04583893,23.35225785,19.48126631,25.91587384,GENERALIST
K11961,26.87071896,23.32979856,19.2019174,25.89111929,GENERALIST
K11962,26.77761283,22.90343441,18.40386734,25.8746728,GENERALIST
K11963,26.82509187,22.70092513,18.68271186,25.90458588,GENERALIST
K12410,26.02638875,23.94517102,20.2962959,25.96508599,GENERALIST
K12420,25.58339655,21.40504103,16.58105689,25.03616015,GENERALIST
K12508,26.3157745,23.97385895,20.68424223,25.95413708,GENERALIST
K12511,26.12003696,24.54029449,21.27627631,26.00899389,GENERALIST
K12524,25.9120549,23.37960158,19.63251685,25.88632323,GENERALIST
K12539,25.32376093,20.62229277,16.07214658,24.70584296,GENERALIST
K12542,25.69092503,21.81258101,17.43899256,25.65926502,GENERALIST
K12941,26.46902237,23.62638596,19.65479249,25.92848577,GENERALIST
K12960,26.20305243,24.45596955,20.98229437,25.97896185,GENERALIST
K12978,26.09361081,22.53362524,18.31124714,25.84020731,GENERALIST
K12984,26.61390502,22.38727981,17.77653535,25.84743845,GENERALIST
K13039,26.23329098,22.47657289,18.25468941,25.77265403,GENERALIST
K13040,25.79644928,21.62172397,17.0158149,25.55240791,GENERALIST
K13168,23.90018728,19.19454542,14.49410152,23.35593899,GENERALIST
K13245,26.49761646,24.16540959,20.7969757,25.94438578,GENERALIST
K13283,25.93806607,22.44988098,18.32792909,25.79285973,GENERALIST
K13527,26.4172729,24.37601209,20.95565121,25.92556921,GENERALIST
K13570,25.60946063,21.77485713,16.9205314,25.29822791,GENERALIST
K13571,26.20831786,24.1540605,20.78928297,25.93295157,GENERALIST
K13574,26.3653034,22.17572644,18.03187767,25.74269082,GENERALIST
K13581,26.55370379,23.19951129,19.30877372,25.87137561,GENERALIST
